x	y	Edep
-0.00146274	-0.0131591	0.00528203
5.00E-05	-0.0136988	0.00528203
0.00276662	0.0135378	0.00528203
-0.0162056	0.00307946	0.00528203
-0.00446847	-0.0230574	0.00528203
0.00268386	-0.00759038	0.00528203
0.00943294	0.0024125	0.00528203
-0.0210309	-0.00291439	0.00528203
0.00116963	-0.00992867	0.00528203
-0.0101358	-0.00968039	0.00528203
0.0095617	0.0130428	0.00528203
-0.0157251	0.000694147	0.00528203
0.014953	-0.00489402	0.00528203
0.00811508	-0.00811254	0.00528203
-0.00382277	-0.0158197	0.00528203
-0.00719191	-0.0282711	0.00528203
0.0100188	-0.00844802	0.00528203
0.00522002	0.000727147	0.00528203
0.00725789	-0.0225476	0.00528203
-0.00386345	0.0126793	0.00528203
0.0058392	0.0173056	0.00528203
0.0135155	0.00524939	0.00528203
0.00926661	0.00303128	0.00528203
0.0113308	-0.00570514	0.00528203
-0.00973964	-0.00181092	0.00528203
0.0104751	-0.0210493	0.00528203
0.00504627	0.00973327	0.00528203
0.00503244	0.0105173	0.00528203
-0.0100912	3.55E-05	0.00528203
0.00139178	-0.00982614	0.00528203
-0.00325738	-0.0080559	0.00528203
-0.000475839	0.0140897	0.00528203
-0.0171771	-0.00878497	0.00528203
-0.0109353	-0.0100174	0.00528203
-0.00539761	-0.00847651	0.00528203
-0.0178148	-0.0102308	0.00528203
0.00525394	0.00453068	0.00528203
-0.0136548	0.00067267	0.00528203
-0.00109104	-0.00538972	0.00528203
0.0244388	0.00376207	0.00528203
-0.00722406	0.00726746	0.00528203
0.0049175	-0.014794	0.00528203
0.00239277	-0.0223976	0.00528203
-0.00450899	0.00958845	0.00528203
0.00781037	-0.0110116	0.00528203
0.00840668	-0.00313974	0.00528203
-0.0174853	0.00288293	0.00528203
-0.010671	-0.0111473	0.00528203
0.00770787	0.0152422	0.00528203
-0.00711969	0.0150274	0.00528203
-0.00593929	0.000448043	0.00528203
0.00948007	-0.0137456	0.00528203
0.010929	0.0115743	0.00528203
-0.0135251	-0.00670539	0.00528203
0.0105218	-0.00482683	0.00528203
0.0223444	0.0119647	0.00528203
-0.00703995	-0.00389979	0.00528203
-0.00330601	-0.0155207	0.00528203
-0.0147169	0.00981501	0.00528203
-0.00877289	0.00596662	0.00527591
-0.00623098	0.00403837	0.00527346
0.00655048	-0.00386423	0.00527346
0.015199	0.0123165	0.00527346
0.00901119	-0.0183652	0.00527346
0.0150129	0.00779092	0.00527346
-0.0046853	-0.0111119	0.00527346
0.00720431	-0.00183499	0.00527346
0.0031733	-0.0148775	0.00527346
0.00906018	-0.00173222	0.00527346
0.0144578	0.00763698	0.00527346
-0.015619	0.00373947	0.00527346
-0.00524363	0.0182892	0.00527346
-0.00484821	-0.0112269	0.00527346
-0.0181675	-0.00900305	0.00527346
0.00601439	-0.00726513	0.00527346
0.0287062	0.00172466	0.00527346
-0.0220237	-0.0161494	0.00527346
0.00224914	-0.0127811	0.00527346
-0.00991459	0.00978083	0.00527346
0.00134446	0.00739118	0.00527346
-0.00717349	0.00365651	0.00527346
-0.0113576	-0.00967798	0.00527346
0.00757253	0.00753173	0.00527346
0.00997589	-0.00602273	0.00527346
-0.00911777	0.00391178	0.00527346
0.00910575	-0.0160405	0.00527346
0.0251456	0.00899175	0.00527346
0.00570152	-0.0180767	0.00527346
-0.00684606	-0.00440619	0.00527346
0.016709	0.0242493	0.00527346
-0.0174721	-0.0110123	0.00527346
-0.0101796	0.00412918	0.00527346
-0.0104793	0.0018356	0.00527346
0.0020719	0.0146046	0.00527346
-0.0153442	-0.00789192	0.00527346
-0.00415299	-0.00793446	0.00527346
-0.000207319	0.0192905	0.00527346
0.0176974	-0.00903527	0.00527346
-0.00999681	-0.00827999	0.00527346
-0.00191054	0.00698026	0.00527346
-0.00818647	-0.0156897	0.00527346
-0.00137318	-0.0158701	0.00527346
-0.0100406	-0.0163469	0.00527346
-0.0274957	0.0141899	0.00527346
-0.0104943	-0.000730651	0.00527346
0.00184196	0.0113997	0.00527346
-0.002612	-0.00928608	0.00527346
0.0134791	0.00922517	0.00527346
-0.00737067	0.0065572	0.00527346
-0.00526671	0.0065977	0.00527346
-0.00395467	0.0075346	0.00527346
0.00639334	0.018492	0.00527346
-0.00900662	-0.010272	0.00527346
0.0094407	0.000321438	0.00527346
-0.00632983	-0.00641609	0.00527346
0.00236717	-0.0093145	0.00527346
0.00814026	0.00143028	0.00527346
0.000756845	-0.0091396	0.00527346
0.0104543	0.00332101	0.00527346
0.00485772	0.00925405	0.00527346
-0.00316907	-0.0054755	0.00527346
-0.0109152	-0.00119784	0.00527346
-0.00693718	0.0051933	0.00527346
